Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
620.omnetpp_s-874B,prophet,0.6514,1.1915127126394733,0.6042907877016831,0.274146146750886,0,0.9297248841484914,1.240719636596826,45.35,114,72.99,20.895005,3.80512,2.773555
620.omnetpp_s-874B,kairos,0.5642,1.032010243277849,0.18510599576744888,0.3124105457997308,0,0.9407177474160936,1.091290415991532,60.95,111.4,79.12,21.39789,7.83598,6.632285
620.omnetpp_s-874B,ptp,0.6776,1.23943661971831,0.5606757522657668,0.19341057444530727,0,0.9311667076647036,1.0822854531795232,42.76,101.3,71.79,20.914815,4.22452,2.861255
621.wrf_s-6673B,baseline,1.34,1.2017937219730943,0.30361205019758325,0.522570490072227,0,0.7063836007668992,1.0112881571915664,64,120.3,83.87,25.108165,8.12316,5.58711
621.wrf_s-6673B,triangel,1.095,0.9820627802690582,0.009456304295736583,0.029267332410393133,0,0.9908246819710484,1.087633976183886,92.47,128.9,89.83,26.913035,11.5544,10.006485
621.wrf_s-6673B,prophet,1.428,1.2807174887892376,0.3640452116020079,0.4336323456524851,0,0.6393699938697008,1.1678648074016882,62.76,128.6,80.21,24.7784,7.418225,4.6731
621.wrf_s-6673B,kairos,1.177,1.0556053811659194,0.17745155149658737,0.48820191652428346,0,0.77068125852991,1.0843427950159594,78.96,129.9,87.01,25.909675,9.594785,7.991875
621.wrf_s-6673B,ptp,1.337,1.199103139013453,0.30092745594509246,0.3809808244987678,0,0.7052871325172636,1.0129124710655912,64.29,120.5,83.98,25.13792,8.154475,5.617985
623.xalancbmk_s-10B,baseline,0.3988,0.6069091462486683,0.9876134324688485,0.7672761041028486,0,0.9938070762798447,0.06801539842042893,63.86,102.4,99.87,1.310025,0.284385,0.267315
623.xalancbmk_s-10B,triangel,0.604,0.9191903819814335,0.3376033820074746,0.23511401988562186,0,0.9999980629665023,1.9987661741638068,52.75,65.5,100,48.364405,15.20806,5.39297
623.xalancbmk_s-10B,prophet,0.8868,1.3495662760614824,0.9389709416443861,0.5486422206473398,0,0.9795545147815056,1.4836348971497852,23.96,58.06,97.23,49.975385,1.401175,0.24113
