Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
cc-13,baseline,0.4879,1.0045295449866172,0.010241171705718923,0.022169813088376598,0,0.9944617893292501,1.000677308565957,25.28,51.88,89.35,89.22527,23.30741,6.52447
cc-13,triangel,0.4343,0.8941733580399424,1.5075222173740873e-05,0.21686746987951808,0,0.8968253968253969,1.5167370714281048,30.21,67.3,93.19,88.830255,23.54822,10.03613
cc-13,prophet,0.3873,0.7974058060531192,0.07381444524774854,0.0362634334527418,0,0.9887431620791614,3.3708180914707757,36.09,93.18,98.93,88.472895,21.81035,14.142925
cc-13,kairos,0.4309,0.8871731521515338,0.0,0,0,0,1.5652092796355166,30.64,68.71,93.4,88.809645,23.548575,10.352205
cc-13,ptp,0.4879,1.0045295449866172,0.010241808686937533,0.005525441508831715,0,0.9944699177449996,1.0005691424605683,25.28,51.88,89.35,89.22622,23.307395,6.523945
cc-14,baseline,0.5316,1.0052950075642964,0.010327392466299877,0.023754390546829273,0,0.9912343135418618,1.0019966601579287,25.77,53.24,90.31,89.11409,22.80607,6.6402
cc-14,triangel,0.4732,0.8948562783661119,-1.3018542092526684e-06,0,0,0,1.4989895947795613,30.83,69.01,94.05,88.578635,23.044085,10.126845
cc-14,prophet,0.4249,0.8035173978819969,0.07142449538503531,0.036368817062704624,0,0.9876010298576142,3.279644649895479,36.55,94.16,99.7,88.15464,21.398145,13.95729
cc-14,kairos,0.4699,0.8886157337367624,4.339514030842228e-07,0,0,0,1.5408065200081542,31.23,70.3,94.23,88.560975,23.044045,10.40308
cc-14,ptp,0.5316,1.0052950075642964,0.010311553240087302,0.006029104126323678,0,0.9914446620500951,1.0018439451333983,25.77,53.24,90.31,89.114595,22.806435,6.63931
cc-5,baseline,0.5982,1.005885320329578,0.01068854598196005,0.023889267123765004,0,0.991786871561033,1.001775234571624,25.8,53.23,90.93,89.57504,22.456445,6.488105
cc-5,triangel,0.5298,0.8908693458886835,1.5419137308078548e-06,0,0,0,1.5062941452778325,30.99,69.36,94.85,88.923255,22.69903,9.96947
cc-5,prophet,0.4746,0.7980494366907684,0.07091701794765555,0.03687969857894794,0,0.9869299204438757,3.312128135836977,36.79,94.7,100.5,88.402605,21.089315,13.747915
cc-5,kairos,0.527,0.886161089625021,1.321640340692447e-06,0,0,0,1.5374596965936373,31.28,70.3,94.96,88.9047,22.699035,10.169805
cc-5,ptp,0.5983,1.0060534723389944,0.01070154211197686,0.006310454115276192,0,0.9920045996011283,1.0015679184885353,25.81,53.22,90.92,89.578825,22.45615,6.486825
cc-6,baseline,0.4238,1.0054567022538554,0.008712657384954739,0.021123103442241394,0,0.9944492196804159,0.9969412053028823,25.5,52,89.2,94.217,25.337245,7.14146
cc-6,triangel,0.3776,0.8958481613285884,3.325516413575306e-06,0.27906976744186046,0,1.0,1.5116870729825236,30.46,67.45,92.89,93.795565,25.559855,10.987515
cc-6,prophet,0.3376,0.8009489916963227,0.0742362853746918,0.03778034957350708,0,0.9887110734283645,3.3841436798929623,36.32,93.13,98.67,93.433245,23.662465,15.40259
