Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
stable_diffusion.cpp_v1_4-2,ptp,2.436,1.0032948929159802,0.03576720654736547,0.029709054956942735,0,0.10758479896372851,0.9999985996721833,15.46,105.2,93.78,158.344355,7.288115,4.664335
stable_diffusion.cpp_v1_5-2,baseline,2.081,1.0236104279390064,0.02852770476870577,0.06198111935266352,0,0.049337452947192065,0.9999671647394986,14.22,102.2,84.17,187.20146,6.516335,2.992295
stable_diffusion.cpp_v1_5-2,triangel,2.111,1.0383669454008855,0.2937538854657863,0.049339063969521625,0,0.500988177210589,1.0234258169377122,12.6,92.08,86.05,186.28168,4.73728,2.740715
stable_diffusion.cpp_v1_5-2,prophet,2.07,1.0181997048696507,0.09154194663140366,0.049594189666427646,0,0.16989224593281216,1.011371707283646,13.92,102.3,84.92,186.977765,6.093655,3.13885
stable_diffusion.cpp_v1_5-2,kairos,2.027,0.9970486965076243,0.0,0.0,0,0,1.007663464277021,14.73,116.4,86.2,185.726305,6.70769,6.66662
stable_diffusion.cpp_v1_5-2,ptp,2.081,1.0236104279390064,0.028693931890114183,0.06187357672158043,0,0.049616650495595764,0.9999992861899891,14.22,102.2,84.09,187.212145,6.51522,2.99
stable_diffusion.cpp_v2_1-1,baseline,1.576,1.0287206266318538,0.075540078534774,0.04381136962915175,0,0.13499754199463693,1.0004783937250858,15.62,104.3,105.7,170.774905,10.26579,3.583585
stable_diffusion.cpp_v2_1-1,triangel,1.559,1.0176240208877283,0.4194338670293981,0.04530225563929394,0,0.6702483129135819,1.063791537164646,13.26,103.1,100.2,170.786495,6.446975,3.394705
stable_diffusion.cpp_v2_1-1,prophet,1.561,1.018929503916449,0.09066709531650523,0.04631378896491936,0,0.1514893310070285,1.1000019135749004,16.01,112.5,106,170.779075,10.09781,3.87146
stable_diffusion.cpp_v2_1-1,kairos,1.532,1.0,0.0020797621893920873,0.11763821663710429,0,0.9994888832098134,1.0524923809504625,16.83,118.4,98.33,170.75858,11.08154,9.806875
stable_diffusion.cpp_v2_1-1,ptp,1.576,1.0287206266318538,0.07454544881484174,0.04224115754581661,0,0.13466191238419625,1.0004592579760823,15.62,104.2,105.7,170.774765,10.276835,3.650415
stable_diffusion.cpp_v2_1-2,baseline,2.547,1.0171725239616614,0.07885841790004403,0.04181166628167375,0,0.12873870142627908,0.9999634752753703,14.43,90.94,100.5,165.0424,7.228525,2.204905
stable_diffusion.cpp_v2_1-2,triangel,2.561,1.0227635782747604,0.32392570490311706,0.03471797392268781,0,0.5501462703981349,1.142834780780839,13.18,92.14,100.2,163.62397,5.305395,2.814775
stable_diffusion.cpp_v2_1-2,prophet,2.492,0.9952076677316294,0.12717087477245517,0.04014730571197056,0,0.19648207904539738,1.1183982491985058,14.59,98.55,99.91,165.02976,6.8494,2.476635
stable_diffusion.cpp_v2_1-2,kairos,2.477,0.9892172523961661,1.274314721329671e-05,0.0007481110196753198,0,1.0,1.0597283604051113,15.74,108.2,91.35,163.982295,7.847255,6.96652
stable_diffusion.cpp_v2_1-2,ptp,2.547,1.0171725239616614,0.07885841790004403,0.04181166628167375,0,0.12873870142627908,0.9999634752753703,14.43,90.94,100.5,165.0424,7.228525,2.204905
stable_diffusion.cpp_v2_1-3,baseline,2.435,1.0028830313014827,0.03603813974164254,0.030101674469880324,0,0.10752363471292951,1.0,15.46,105.2,93.84,158.39518,7.286125,4.64641
stable_diffusion.cpp_v2_1-3,triangel,2.355,0.9699341021416804,-5.953546461476585e-06,7.947704106976097e-07,0,0.1,1.1242920533602094,16.42,116.5,94.35,159.934455,7.558565,7.14045
