Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_coverage,PCM_accuracy,PCM_laterate,MT_hitrate,CT_hitrate,CT_accuracy,CT_accuratepf
483.xalancbmk-716B,latetpl3d3,1.839,0.9745627980922098,0.11577015316066509,0.7066820515096377,0,0.9985346758493647,0.014480747081598666 ,0.15618959627517962,1.2973401308112091,37.29,113.1,63.25,15.707815,1.712625,1.576635,0,0,0,0,0,0.908629,0,0,0,67599
483.xalancbmk-716B,latetpl3d4,1.839,0.9745627980922098,0.11976115919880424,0.6739246319760528,0,0.9989656221478552,0.012247735782714713 ,0.15462791354190958,1.3025218147656326,37.25,113.1,63.19,15.64454,1.704895,1.571555,0,0,0,0,0,0.929462,0,0,0,73161
483.xalancbmk-716B,latetpl3d5,1.837,0.9735029146793852,0.1214339741488134,0.6474328689811918,0,0.9987969628241791,0.01099561274096326 ,0.1512795275590551,1.3108112709364486,37.3,113.2,63.19,15.50791,1.701655,1.569355,0,0,0,0,0,0.942309,0,0,0,78317
483.xalancbmk-736B,latetpl2d1,2.012,1.000995024875622,0.07867389225374562,0.813109756097561,0,0.9628796400449944,0.005540261824834526 ,0.05961996045443882,1.0687405311651599,18.19,116.2,64.87,53.72716,0.86706,0.82246,0,0,0,0,0,0.897848,0,0,0,19680
483.xalancbmk-736B,latetpl2d2,2.013,1.001492537313433,0.08685580703432154,0.7329483180170306,0,0.9924656352447231,0.0031137077120563786 ,0.059001051168153,1.0789861314396831,18.19,116.4,64.81,53.745415,0.85936,0.81762,0,0,0,0,0,0.94246,0,0,0,23722
483.xalancbmk-736B,latetpl2d3,2.012,1.000995024875622,0.08986292636276698,0.6789684640399304,0,0.9975495656048118,0.0021818595529015067 ,0.05852567523075351,1.0839793734053256,18.22,116.6,64.88,53.74064,0.85653,0.8161,0,0,0,0,0,0.960415,0,0,0,26446
483.xalancbmk-736B,latetpl2d4,2.012,1.000995024875622,0.09169057485920731,0.6350661162806969,0,0.9979618816789688,0.0017550535409031032 ,0.057950546133782845,1.0896472516159756,18.24,116.6,64.84,53.740835,0.85481,0.814435,0,0,0,0,0,0.969792,0,0,0,28586
483.xalancbmk-736B,latetpl2d5,2.011,1.000497512437811,0.09122834980342152,0.5984113549059183,0,0.997987161353498,0.0015325169266055965 ,0.0576353445133066,1.0957353184913359,18.25,116.5,64.74,53.72487,0.855245,0.814975,0,0,0,0,0,0.975527,0,0,0,30718
483.xalancbmk-736B,latetpl3d1,2.012,1.000995024875622,0.08100095632770163,0.819386155635334,0,0.9757482258562172,0.00569777368105656 ,0.058417704506764624,1.0659462765448353,18.16,116.2,64.85,53.73382,0.86487,0.82186,0,0,0,0,0,0.894228,0,0,0,19777
483.xalancbmk-736B,latetpl3d2,2.013,1.001492537313433,0.08758367867389226,0.7357704569606801,0,0.9972846496042521,0.0031192334296822654 ,0.0578814114881208,1.074793582318461,18.18,116.4,64.85,53.73656,0.858675,0.8176,0,0,0,0,0,0.940274,0,0,0,23525
483.xalancbmk-736B,latetpl3d3,2.012,1.000995024875622,0.08948570821379237,0.677508729315318,0,0.9980953447986107,0.002167736340383637 ,0.057300644107774655,1.0828495327735486,18.24,116.7,64.96,53.74398,0.856885,0.81685,0,0,0,0,0,0.958746,0,0,0,26348
483.xalancbmk-736B,latetpl3d4,2.011,1.000497512437811,0.09004887897141643,0.6341582774049217,0,0.9988424649983464,0.0017556589020509751 ,0.05789575355385612,1.0891243501665582,18.26,116.6,64.91,53.732155,0.856355,0.815915,0,0,0,0,0,0.968468,0,0,0,28608
483.xalancbmk-736B,latetpl3d5,2.011,1.000497512437811,0.09078737647433854,0.597524541186513,0,0.9983516483516484,0.0015188024313878704 ,0.0577639469380338,1.0932632085139562,18.26,116.6,64.89,53.7192,0.85566,0.815635,0,0,0,0,0,0.974409,0,0,0,30459
Average,latetpl2d1,0.9357,1.1593,0.3721,0.8987,0.0000,0.9848,0.4930,0.1368,1.7122,61.3010,116.2663,83.5757,44.5150,11.9031,10.3456,0.0000,0.0000,0.0000,0.0000,0.0000,0.6864,0.0000,0.0000,0.0000
Average,latetpl2d2,0.9539,1.1819,0.3974,0.8717,0.0000,0.9959,0.2718,0.1317,1.7333,60.1213,117.0160,82.6543,44.3962,11.4311,10.0766,0.0000,0.0000,0.0000,0.0000,0.0000,0.7477,0.0000,0.0000,0.0000
Average,latetpl2d3,0.9576,1.1864,0.4038,0.8523,0.0000,0.9977,0.1912,0.1303,1.7471,59.8407,117.1897,82.4040,44.3663,11.3170,10.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.7793,0.0000,0.0000,0.0000
Average,latetpl2d4,0.9584,1.1875,0.4058,0.8378,0.0000,0.9981,0.1500,0.1297,1.7565,59.7810,117.2890,82.3847,44.3597,11.2756,9.9774,0.0000,0.0000,0.0000,0.0000,0.0000,0.7996,0.0000,0.0000,0.0000
Average,latetpl2d5,0.9588,1.1879,0.4068,0.8266,0.0000,0.9983,0.1256,0.1295,1.7641,59.7507,117.3043,82.3623,44.3497,11.2619,9.9646,0.0000,0.0000,0.0000,0.0000,0.0000,0.8140,0.0000,0.0000,0.0000
Average,latetpl3d1,0.9358,1.1595,0.3753,0.9009,0.0000,0.9927,0.4983,0.1377,1.7133,61.2040,116.8150,83.6150,44.4769,11.7899,10.2996,0.0000,0.0000,0.0000,0.0000,0.0000,0.6860,0.0000,0.0000,0.0000
Average,latetpl3d2,0.9535,1.1813,0.3976,0.8716,0.0000,0.9981,0.2725,0.1324,1.7343,60.0827,117.1313,82.6640,44.3873,11.3855,10.0447,0.0000,0.0000,0.0000,0.0000,0.0000,0.7472,0.0000,0.0000,0.0000
Average,latetpl3d3,0.9570,1.1858,0.4031,0.8514,0.0000,0.9988,0.1913,0.1308,1.7474,59.8290,117.2403,82.4540,44.3707,11.2846,9.9742,0.0000,0.0000,0.0000,0.0000,0.0000,0.7790,0.0000,0.0000,0.0000
Average,latetpl3d4,0.9577,1.1866,0.4050,0.8363,0.0000,0.9990,0.1499,0.1306,1.7562,59.7910,117.3357,82.4720,44.3597,11.2509,9.9484,0.0000,0.0000,0.0000,0.0000,0.0000,0.7994,0.0000,0.0000,0.0000
Average,latetpl3d5,0.9578,1.1867,0.4060,0.8249,0.0000,0.9991,0.1256,0.1302,1.7648,59.7707,117.3333,82.4567,44.3519,11.2360,9.9337,0.0000,0.0000,0.0000,0.0000,0.0000,0.8138,0.0000,0.0000,0.0000
