Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_accuracy,PCM_laterate,MT_lookups,MT_hitrate,MT_accuracy,MT_accuratepf,MT_acc_find_rate,CT_hitrate,CT_accuracy,CT_useful_prefetches,Unmod_PC,Insert_PC,Init_L3Hit_rate,Init_UPF_rate,Init_NormUPF_rate,L2C_PF_Issue,L2C_PF_Fill
llama2.c_110M-3,baseline.5way,0.4254,0.9997649823736781,4.281767108121613e-07,0.9792935444579781,0,0.35199004975124376,0.2511091393078971 ,0.005920443980424666,1.000604791680908,113.6,103.7,79.15,113.167795,35.03225,34.81803,0,0,0,0,8742490,0.000129139,0.870682,983,0.00011243936224119216,0,0,0,0,0,0,0,0,1127,821
llama2.c_110M-3,baseline.6way,0.4252,0.9992949471210342,1.5128910448696367e-05,0.9799301919720768,0,0.3508459483526269,0.25551232166018156 ,0.005318919370046963,1.001236362765072,113.6,103.8,79.15,113.16676,35.031735,34.83788,0,0,0,0,8742494,0.00018187,0.895597,1424,0.00016288258247589303,0,0,0,0,0,0,0,0,1542,1146
llama2.c_110M-3,baseline.7way,0.4251,0.9990599294947121,7.19336874164431e-05,0.9769888231426693,0,0.47510094212651416,0.3430515063168124 ,0.004705998032307431,1.0019138816674549,113.7,103.8,79.15,113.16488,35.029745,34.857995,0,0,0,0,8742393,0.000241238,0.911807,1923,0.00021996265782149121,0,0,0,0,0,0,0,0,2058,1521
llama2.c_110M-3,baseline.8way,0.4249,0.9985898942420682,0.00013887197987341097,0.9875747814081914,0,0.5647716682199441,0.40159045725646125 ,0.004114539918198024,1.0025003505987664,113.7,103.9,79.16,113.164055,35.0274,34.87564,0,0,0,0,8742446,0.000355621,0.943069,2932,0.0003353752485288442,0,0,0,0,0,0,0,0,3018,2173
llama2.c_15M-1,no,0.4931,1.0108651086510865,-5.652353339556841e-05,0,0,0,0.0 ,0.06265355900643983,0.982704866135348,108.8,99.18,79,104.78937,33.793145,31.67049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama2.c_15M-1,baseline.1way,0.4918,1.0082000820008201,-5.238044717809219e-05,0.9805013927576601,0,0.28125,0.005626918267591224 ,0.0584167403320248,0.9868629984528091,109.1,99.5,79,104.792205,33.793005,31.80888,0,0,0,0,8465333,0.00212667,0.963173,17340,0.00204835415216389,0,0,0,0,0,0,0,0,17594,359
llama2.c_15M-1,baseline.2way,0.4905,1.0055350553505535,-2.8409734062694068e-05,0.9904761904761905,0,0.4326923076923077,0.01422828492705181 ,0.0542266947595692,0.9912244368088695,109.4,99.83,78.99,104.795865,33.792195,31.94851,0,0,0,0,8465398,0.00275982,0.970894,22683,0.002679495990619697,0,0,0,0,0,0,0,0,22139,735
llama2.c_15M-1,baseline.3way,0.4891,1.0026650266502664,5.918694596394598e-07,0.9916405433646813,0,0.5669125395152792,0.023850689364720484 ,0.05003557735145658,0.9956083466314816,109.7,100.2,78.99,104.803705,33.791215,32.08942,0,0,0,0,8465424,0.00282408,0.971556,23227,0.0027437491612942247,0,0,0,0,0,0,0,0,22557,957
llama2.c_15M-1,baseline.4way,0.4878,1.0,0.0,0.991675338189386,0,0.5561385099685204,0.023400591637599895 ,0.04587711786907869,1.0,110.1,100.5,78.99,104.810325,33.791235,32.23008,0,0,0,0,8465430,0.00283494,0.971749,23321,0.0027548512007068747,0,0,0,0,0,0,0,0,22649,961
llama2.c_15M-1,baseline.5way,0.4865,0.9973349733497334,2.8113799332874337e-06,0.9701030927835051,0,0.563230605738576,0.023336709083703933 ,0.04170985494380204,1.0043896795234835,110.4,100.8,78.99,104.81008,33.79114,32.3711,0,0,0,0,8465394,0.00284263,0.969914,23340,0.002757107347868274,0,0,0,0,0,0,0,0,22711,970
llama2.c_15M-1,baseline.6way,0.4852,0.9946699466994671,1.4944703855896359e-05,0.9551792828685259,0,0.5516162669447341,0.023347162150233913 ,0.03754326810876871,1.0087699453244925,110.7,101.2,78.99,104.813375,33.79073,32.511405,0,0,0,0,8465323,0.00283675,0.969476,23281,0.002750160862143122,0,0,0,0,0,0,0,0,22658,1004
llama2.c_15M-1,baseline.7way,0.4838,0.99179991799918,1.7756083789183793e-06,0.9400785854616895,0,0.5642633228840125,0.023731048121292023 ,0.0333710707845916,1.0131810334748934,111.1,101.5,79.01,104.8096,33.791175,32.65346,0,0,0,0,8465420,0.00284818,0.968977,23363,0.0027598158153995904,0,0,0,0,0,0,0,0,22755,1018
llama2.c_15M-1,baseline.8way,0.4825,0.9891348913489134,1.7756083789183793e-06,0.9401960784313725,0,0.5557872784150156,0.02340696499934127 ,0.029201441863965914,1.0175641841263383,111.4,101.9,79,104.818485,33.791175,32.794435,0,0,0,0,8465418,0.0028516,0.968724,23385,0.0027624152758906886,0,0,0,0,0,0,0,0,22771,1020
llama2.c_15M-2,no,0.4849,1.0110508757297747,-3.199881181770458e-05,0,0,0,0.0 ,0.06397905115404603,0.9826085946177906,107.7,98.79,78.63,103.22217,33.12729,30.99841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama2.c_15M-2,baseline.1way,0.4836,1.0083402835696413,-3.124412285973985e-05,1.0,0,0.19207317073170732,0.001078693240189028 ,0.059620763642591605,0.9865925015917967,108,99.08,78.61,103.223835,33.127265,31.13401,0,0,0,0,8355409,0.00798225,0.969203,64641,0.007736425589698841,0,0,0,0,0,0,0,0,58404,328
llama2.c_15M-2,baseline.2way,0.4822,1.005421184320267,-3.320631415044815e-06,1.0,0,0.33541147132169574,0.004267741270168647 ,0.05528503007179249,0.9911015852900943,108.4,99.44,78.63,103.22259,33.12634,31.2763,0,0,0,0,8355434,0.00864264,0.970781,70103,0.008390108760358828,0,0,0,0,0,0,0,0,63031,802
llama2.c_15M-2,baseline.3way,0.4809,1.0027105921601334,-1.1924085535842745e-05,1.0,0,0.3578313253012048,0.004649779252904155 ,0.05102844998166051,0.9955552078475965,108.7,99.78,78.62,103.22658,33.126625,31.41704,0,0,0,0,8355501,0.00876453,0.971256,71127,0.008512595474526303,0,0,0,0,0,0,0,0,63874,830
