Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,L2C_UsefulPF,LLC_DemandHit,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI,PCM_useful_prefetches,PCM_late_prefetches,PCM_accuracy,PCM_laterate,MT_lookups,MT_hitrate,MT_accuracy,MT_accuratepf,MT_acc_find_rate,CT_hitrate,CT_accuracy,CT_useful_prefetches,Unmod_PC,Insert_PC,Init_L3Hit_rate,Init_UPF_rate,Init_NormUPF_rate,L2C_PF_Issue,L2C_PF_Fill
tahoe-0,baseline.1way,0.6796,1.0047309284447072,-0.010689105803183963,0.7004207777132908,0,0.8885608932529572,0.15257884879777037 ,0.1812204571291809,0.9735968604494382,75.53,109.3,84.36,10.866235,8.500805,7.205175,0,0,0,0,4777036,0.147058,0.557167,391411,0.08193595359130641,0,0,0,0,0,0,0,0,562247,137840
tahoe-0,baseline.2way,0.6803,1.005765819041987,-0.0065944191465836,0.6635701796216817,0,0.8894148309266694,0.1553670094085234 ,0.18480178050426058,0.9774368944400156,75.42,109.3,84.31,10.862795,8.466365,7.1506,0,0,0,0,4776953,0.160087,0.546458,417893,0.0874810784196537,0,0,0,0,0,0,0,0,597437,157275
tahoe-0,baseline.3way,0.6746,0.9973388527498521,-0.005475632809806323,0.640998471372985,0,0.8901113790954175,0.15741824996046092 ,0.1603603345554537,0.9987282145040054,75.9,111.2,84.61,10.862055,8.456955,7.30356,0,0,0,0,4776973,0.178599,0.555509,473939,0.09921324654755219,0,0,0,0,0,0,0,0,625963,172704
tahoe-0,baseline.4way,0.6764,1.0,0.0,0.6364613576844645,0,0.8992192868437828,0.1669058778332693 ,0.16907507759619916,1.0,75.73,111.1,84.56,10.8576,8.4109,7.20906,0,0,0,0,4776825,0.191891,0.564911,517813,0.10840108230885578,0,0,0,0,0,0,0,0,650750,189779
tahoe-0,baseline.5way,0.678,1.0023654642223536,0.01229832717069517,0.6540845148941705,0,0.907218398641978,0.18731183394900508 ,0.16425461510324466,1.006454776330627,75.26,111.7,84.59,10.846125,8.30746,7.15079,0,0,0,0,4776944,0.202084,0.573339,553469,0.11586256820259982,0,0,0,0,0,0,0,0,681911,215252
tahoe-0,baseline.6way,0.6781,1.0025133057362507,0.022816821029854117,0.6783243611162676,0,0.9084689484054587,0.21016608164097947 ,0.15590439514375595,1.018869348360144,74.87,112.7,84.68,10.838975,8.21899,7.121445,0,0,0,0,4776895,0.209784,0.583514,584749,0.12241194332301632,0,0,0,0,0,0,0,0,710795,242415
tahoe-0,baseline.7way,0.6816,1.0076877587226494,0.03425673828008893,0.6951155610677383,0,0.8993405425339219,0.22499009589345895 ,0.16114648716212282,1.019985200651343,74.29,112.7,84.56,10.83044,8.12277,6.99404,0,0,0,0,4776979,0.216482,0.590255,610400,0.12777950248472936,0,0,0,0,0,0,0,0,737068,265271
tahoe-0,baseline.8way,0.6793,1.004287403903016,0.03395058792757018,0.7022065414596017,0,0.8928279651150915,0.2330912062408269 ,0.15174399422250237,1.0328647111355262,74.42,113.7,84.76,10.82644,8.125345,7.04621,0,0,0,0,4777137,0.219707,0.593627,623052,0.13042372450277226,0,0,0,0,0,0,0,0,750157,278898
tahoe-1,no,0.5266,0.9841151186694075,-0.04509986749766894,0,0,0,0.0 ,0.11434532214307246,0.9705259073105837,84.12,117.6,85.3,14.60811,11.92576,10.813265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tahoe-1,baseline.1way,0.5347,0.9992524761726779,-0.01104361359796409,0.6846803943926487,0,0.8794071258535057,0.13022248462684466 ,0.11350597766613126,0.9833041070288774,81.64,117.7,85.11,14.563375,11.53714,10.420675,0,0,0,0,5474500,0.152083,0.578444,481601,0.08797168691204676,0,0,0,0,0,0,0,0,689351,149090
tahoe-1,baseline.2way,0.5356,1.0009344047841524,-0.004188020106702935,0.6463342058279834,0,0.8733499559988266,0.1388293779807625 ,0.11075008121769878,0.9906492931437436,81.25,118,85.1,14.55712,11.45891,10.362585,0,0,0,0,5474118,0.170119,0.563674,524924,0.09589197748386133,0,0,0,0,0,0,0,0,772034,189877
tahoe-1,baseline.3way,0.5356,1.0009344047841524,-0.0006953743366120065,0.6204355172841746,0,0.87294199107555,0.13950586166831624 ,0.10816088434626143,0.9951373391942337,81.19,118.2,85.15,14.556845,11.419055,10.3461,0,0,0,0,5474137,0.178077,0.552826,538905,0.0984456545387885,0,0,0,0,0,0,0,0,813335,209498
tahoe-1,baseline.4way,0.5351,1.0,0.0,0.6072070304662455,0,0.8726218012262731,0.14124009080212505 ,0.10574525840138373,1.0,81.15,118.4,85.15,14.55162,11.41112,10.355305,0,0,0,0,5474115,0.18319,0.546292,547823,0.1000751719684369,0,0,0,0,0,0,0,0,841390,224281
tahoe-1,baseline.5way,0.5345,0.998878714259017,0.0001853455226130301,0.5964512321400417,0,0.8724378621285838,0.14238757694159843 ,0.10345057475680323,1.0042644501593763,81.22,118.7,85.21,14.5536,11.409005,10.371885,0,0,0,0,5474161,0.1862,0.541727,552177,0.1008697040514519,0,0,0,0,0,0,0,0,857631,234673
tahoe-1,baseline.6way,0.534,0.9979443094748646,-0.00013670875426776688,0.588547735047165,0,0.8690460255172852,0.14203125827570565 ,0.1018916808751764,1.0072168933904566,81.26,119,85.28,14.55226,11.41268,10.385965,0,0,0,0,5474200,0.188158,0.539667,555865,0.10154269116948596,0,0,0,0,0,0,0,0,868506,241175
tahoe-1,baseline.7way,0.5332,0.9964492618202205,-0.00030233666809217674,0.5833465027980047,0,0.8701236454570714,0.14297372752321014 ,0.0991457287851275,1.0107751226478445,81.31,119.2,85.31,14.553005,11.41457,10.411565,0,0,0,0,5474059,0.189549,0.537274,557476,0.10183960384789423,0,0,0,0,0,0,0,0,876126,246783
tahoe-1,baseline.8way,0.5328,0.9957017379928986,0.0009758025504946053,0.5782769505468227,0,0.8691519863259174,0.14298591536520044 ,0.09684311662944377,1.0132984572616615,81.39,119.5,85.34,14.552115,11.399985,10.417075,0,0,0,0,5474198,0.19063,0.535871,559205,0.1021528633052732,0,0,0,0,0,0,0,0,881954,250904
tahoe-2,no,0.7202,0.923570146191331,-0.24568403915779685,0,0,0,0.0 ,0.029748088300030128,0.9853912623084025,82.09,121.3,74.21,18.49099,7.261385,6.99085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tahoe-2,baseline.1way,0.735,0.9425493716337522,-0.17900462067492562,0.8974189539711814,0,0.8900782486372428,0.07605751785224614 ,0.027260525384299034,0.9900458115755046,79.31,121.4,73.49,18.497245,6.872695,6.57719,0,0,0,0,2844827,0.417024,0.846681,1004468,0.35308579396919393,0,0,0,0,0,0,0,0,1064852,101393
tahoe-2,baseline.2way,0.7425,0.9521672223647089,-0.14528493018380628,0.8883245459115929,0,0.8932956029603831,0.10816438413933432 ,0.02513150016762188,0.994041291577718,77.96,121.6,73.14,18.51267,6.676135,6.373185,0,0,0,0,2845488,0.449957,0.841987,1078036,0.3788580377074161,0,0,0,0,0,0,0,0,1138212,155146
tahoe-2,baseline.3way,0.7627,0.9780713003334188,-0.06477951223445272,0.9120946754554262,0,0.9059301807336813,0.16951539639041394 ,0.02637489949872548,0.9967037799646439,74.57,121.6,72.19,18.533435,6.20685,5.87155,0,0,0,0,2845516,0.501779,0.846928,1209262,0.42497107730197264,0,0,0,0,0,0,0,0,1283028,263215
tahoe-2,baseline.4way,0.7798,1.0,0.0,0.9227185476051146,0,0.9019565190749886,0.2094626948715632 ,0.02682510688693069,1.0,71.83,121.6,71.3,18.535405,5.829235,5.4571,0,0,0,0,2845584,0.545041,0.85137,1320440,0.4640312849664603,0,0,0,0,0,0,0,0,1405477,353733
tahoe-2,baseline.5way,0.7897,1.0126955629648626,0.03722100755931096,0.9256738361012796,0,0.8981928987811341,0.22945872656356825 ,0.026455875588748193,1.003003818116687,70.34,121.7,70.84,18.526055,5.612265,5.21699,0,0,0,0,2845787,0.570269,0.853302,1384792,0.4866112607865592,0,0,0,0,0,0,0,0,1477294,407703
tahoe-2,baseline.6way,0.7939,1.0180815593741985,0.05503295029279142,0.9249412671610014,0,0.8948273125043408,0.23832598711505024 ,0.02633036253798862,1.0050716006092677,69.65,121.9,70.59,18.5159,5.508435,5.096055,0,0,0,0,2845810,0.583049,0.85286,1415106,0.4972594797263345,0,0,0,0,0,0,0,0,1513704,435872
tahoe-2,baseline.7way,0.7959,1.0206463195691202,0.06604897555168045,0.9236585419556553,0,0.8931770830850206,0.24365051134704685 ,0.025295613747556785,1.007962127544319,69.3,122.1,70.48,18.506535,5.44422,5.02569,0,0,0,0,2845508,0.591591,0.852216,1434602,0.5041637556457406,0,0,0,0,0,0,0,0,1537801,454170
tahoe-2,baseline.8way,0.7967,1.021672223647089,0.07271794669454912,0.9229227147396452,0,0.8911123862535515,0.2469236097342421 ,0.024185031114614477,1.010708783415802,69.16,122.5,70.43,18.500855,5.405345,4.98157,0,0,0,0,2845367,0.597099,0.851302,1446334,0.5083119330476525,0,0,0,0,0,0,0,0,1553444,466402
tahoe-3,no,0.5954,1.0129295678802315,-0.04969644692147404,0,0,0,0.0 ,0.3319410406519918,0.9278158084514047,74.29,101.4,81.86,13.574245,11.767685,8.73237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tahoe-3,baseline.1way,0.5981,1.0175229669955768,-0.011341984700139867,0.6530536623294578,0,0.9267954644813826,0.11938250880957772 ,0.30579073515096483,0.9549051949525397,72.83,103.5,82.01,13.55036,11.33771,8.64224,0,0,0,0,6292757,0.164888,0.543178,563600,0.08956328680735645,0,0,0,0,0,0,0,0,834603,164622
tahoe-3,baseline.2way,0.596,1.0139503232391969,-0.0025417998744041333,0.621470935989003,0,0.9238913551221172,0.1298357883387875 ,0.29123264967888957,0.9710234050091586,72.7,104.7,82.19,13.54034,11.239055,8.689535,0,0,0,0,6292817,0.179245,0.528376,595986,0.09470893560070157,0,0,0,0,0,0,0,0,920093,208058
tahoe-3,baseline.3way,0.5917,1.0066349098332767,-0.0006119230439870979,0.6059662523925872,0,0.9220512671217922,0.13267176180073684 ,0.2735054354278767,0.9864282669822979,73,106.1,82.48,13.538575,11.21742,8.82211,0,0,0,0,6292634,0.184977,0.521858,607438,0.0965315955131031,0,0,0,0,0,0,0,0,954898,226742
tahoe-3,baseline.4way,0.5878,1.0,0.0,0.5978980835467632,0,0.9206654005767743,0.13434018423010802 ,0.2580349358732453,1.0,73.25,107.3,82.66,13.536035,11.21056,8.94665,0,0,0,0,6292623,0.188054,0.518548,613627,0.09751529688017223,0,0,0,0,0,0,0,0,974325,237783
tahoe-3,baseline.5way,0.5833,0.9923443348077579,0.0001070419318927868,0.5915005918694969,0,0.9191345290557813,0.13585244343955574 ,0.23939242956825327,1.0144556825185675,73.56,108.7,82.92,13.54001,11.20936,9.10111,0,0,0,0,6292706,0.190124,0.516976,618507,0.09828951169814702,0,0,0,0,0,0,0,0,987174,246676
tahoe-3,baseline.6way,0.5793,0.9855392990813202,0.0030350847772100593,0.5864179897958374,0,0.9203702074975136,0.13678433785698269 ,0.22201847238960948,1.026637236992966,73.96,110.1,83.13,13.53466,11.176535,9.22145,0,0,0,0,6292706,0.19127,0.515642,620630,0.09862688643009859,0,0,0,0,0,0,0,0,994551,252054
tahoe-3,baseline.7way,0.5751,0.9783940115685607,0.002228702223617732,0.5847124457822388,0,0.9164452159978634,0.13725037273471788 ,0.20564504581901488,1.0391137200614722,74.35,111.4,83.38,13.5316,11.185575,9.36275,0,0,0,0,6292799,0.19216,0.514956,622699,0.09895421735224659,0,0,0,0,0,0,0,0,1000041,256143
tahoe-3,baseline.8way,0.5707,0.9709084722694794,0.0011935175406045729,0.581175698625907,0,0.9137151244263504,0.1369899432440506 ,0.187606554680838,1.0536036901198085,74.75,112.8,83.61,13.53342,11.19718,9.523765,0,0,0,0,6292293,0.192865,0.514363,624213,0.09920278664709352,0,0,0,0,0,0,0,0,1004300,259080
tahoe-4,no,0.6718,0.998513674197384,-0.04238114569495613,0,0,0,0.0 ,0.1687543594512904,0.9482788146121836,77.19,110.1,84.12,10.65883,8.203795,7.074245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tahoe-4,baseline.1way,0.6774,1.0068370986920334,-0.01235920863962939,0.6600489802473101,0,0.8987561205559441,0.10628820316756972 ,0.16020625874864908,0.9690123383273742,75.35,110.9,84.04,10.64213,7.967515,6.90455,0,0,0,0,4096119,0.16663,0.586591,400370,0.0977437423082679,0,0,0,0,0,0,0,0,556073,99632
tahoe-4,baseline.2way,0.6772,1.00653983353151,-0.0024097089734817657,0.6347803897802303,0,0.9030827596603186,0.11858507512911916 ,0.15156340814163755,0.9785496778660563,75.21,111.8,84.13,10.637875,7.88921,6.888945,0,0,0,0,4096085,0.180503,0.57258,423339,0.10335210328887218,0,0,0,0,0,0,0,0,606223,125404
tahoe-4,baseline.3way,0.6754,1.0038644470868014,0.0008970495835898374,0.613426829527953,0,0.9053569362489876,0.12252369052316442 ,0.1418127182652481,0.9890216663233087,75.28,112.7,84.27,10.629335,7.863185,6.925035,0,0,0,0,4096312,0.188647,0.561771,434111,0.10597605846429667,0,0,0,0,0,0,0,0,638652,140897
tahoe-4,baseline.4way,0.6728,1.0,0.0,0.5991998055356639,0,0.9072319803521698,0.12587815779305142 ,0.13519437289929093,1.0,75.57,113.5,84.4,10.63217,7.870245,6.97142,0,0,0,0,4095995,0.193227,0.554896,439177,0.10722107815073016,0,0,0,0,0,0,0,0,657342,152213
tahoe-4,baseline.5way,0.67,0.9958382877526755,0.0033328060308160674,0.5920186488432916,0,0.902446832349834,0.12704223574866455 ,0.12513044017035485,1.0091145838149285,75.93,114.5,84.5,10.63409,7.844015,7.009175,0,0,0,0,4095921,0.19522,0.552574,441841,0.10787341845704544,0,0,0,0,0,0,0,0,665692,158294
tahoe-4,baseline.6way,0.6665,0.9906361474435197,0.0031193438069589954,0.5836332158535832,0,0.9042917227278024,0.12733123096155166 ,0.11366633360119838,1.019429009771464,76.34,115.7,84.72,10.63146,7.845695,7.082005,0,0,0,0,4096002,0.196402,0.551083,443325,0.10823358972969252,0,0,0,0,0,0,0,0,670354,161730
tahoe-4,baseline.7way,0.6617,0.9835017835909632,-0.001102252852357201,0.5787303855094924,0,0.9025806249150078,0.12778706697254363 ,0.09748268795500126,1.0345439138895043,76.83,117.1,84.99,10.62795,7.87892,7.210175,0,0,0,0,4096064,0.19762,0.548943,444351,0.1084824358213153,0,0,0,0,0,0,0,0,675217,165184
tahoe-4,baseline.8way,0.6579,0.9778537455410227,0.0016714854493093925,0.5758996459719542,0,0.9024453884128458,0.12764807832554348 ,0.08187296304283255,1.045808892960692,77.31,118.6,85.17,10.626085,7.85709,7.286845,0,0,0,0,4095742,0.198118,0.548564,445128,0.10868067373384359,0,0,0,0,0,0,0,0,677378,166371
tango-0,no,0.7311,1.0091097308488612,-0.03683891828902447,0,0,0,0.0 ,0.4015058328874728,0.9330331306717442,67.74,97.92,75.78,13.01084,8.612855,6.202355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tango-0,baseline.1way,0.7347,1.0140786749482402,-0.009285721164726899,0.5696757376014877,0,0.9358806213750692,0.06899411602296009 ,0.39647131256207335,0.9553514064119265,66.99,98.9,75.82,12.991405,8.383975,6.08224,0,0,0,0,6754468,0.169148,0.478392,546565,0.08091903018860996,0,0,0,0,0,0,0,0,930833,120458
tango-0,baseline.2way,0.7324,1.010904071773637,-0.002898815915558744,0.5408276819145872,0,0.9321584623391713,0.07776803890522506 ,0.38738864736690587,0.97099587522393,67.07,99.84,75.97,12.982585,8.33092,6.10211,0,0,0,0,6754411,0.178969,0.472652,571356,0.08459005529867815,0,0,0,0,0,0,0,0,990304,152764
tango-0,baseline.3way,0.7288,1.005935127674258,-0.0023414439185057132,0.5313607742537313,0,0.9282195328015449,0.08320588087760729 ,0.3771864536322609,0.9866722202033983,67.3,100.8,76.14,12.983275,8.32629,6.152845,0,0,0,0,6754445,0.183022,0.470622,581788,0.08613409391889341,0,0,0,0,0,0,0,0,1016719,171520
tango-0,baseline.4way,0.7245,1.0,0.0,0.525862400070232,0,0.9239252921535893,0.085958052385011 ,0.36619253758344006,1.0,67.73,102,76.4,12.98151,8.30684,6.202525,0,0,0,0,6754167,0.184967,0.470179,587394,0.08696764530696384,0,0,0,0,0,0,0,0,1030142,182253
tango-0,baseline.5way,0.7179,0.9908902691511386,-0.001477697897154634,0.5218694115643362,0,0.9202064189774918,0.08685034777101208 ,0.34755356297645357,1.016988226360457,68.26,103.5,76.72,12.979735,8.319115,6.31452,0,0,0,0,6754380,0.186269,0.469432,590608,0.0874407421554606,0,0,0,0,0,0,0,0,1038902,187888
tango-0,baseline.6way,0.7116,0.9821946169772257,-0.000583856195617106,0.5184414256500146,0,0.9184737218124553,0.0875744402410487 ,0.3262777028927537,1.0328494531112202,68.8,105.2,77.1,12.97706,8.31169,6.42462,0,0,0,0,6754394,0.186719,0.469114,591635,0.08759261008463527,0,0,0,0,0,0,0,0,1042279,191688
tango-0,baseline.7way,0.7046,0.9725327812284333,0.0005038016863211522,0.5158043157144481,0,0.9172415864782866,0.087486283112733 ,0.30350086636076307,1.050601644951913,69.46,107.1,77.44,12.9781,8.302655,6.54843,0,0,0,0,6754366,0.187457,0.468545,593250,0.08783207779975204,0,0,0,0,0,0,0,0,1047067,193618
tango-0,baseline.8way,0.6968,0.9617667356797791,-0.0027495413418339586,0.5146232271558764,0,0.9150991560970239,0.08735104969947156 ,0.27550221283260784,1.0707866967294344,70.08,109,77.84,12.977555,8.32968,6.72213,0,0,0,0,6754435,0.187396,0.468689,593245,0.08783044029589447,0,0,0,0,0,0,0,0,1046490,194109
tango-1,no,0.7964,1.0113015873015874,-0.032509775075481626,0,0,0,0.0 ,0.3360591616591954,0.9440123821862535,77.33,104.1,75.67,12.331195,8.183435,6.35863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tango-1,baseline.1way,0.7991,1.0147301587301587,-0.010081039444747955,0.6195039889888614,0,0.941143797572516,0.06790274629940496 ,0.3264323131681094,0.9604701682949544,76.8,105.3,75.74,12.3194,8.00567,6.28223,0,0,0,0,5300450,0.166233,0.534971,471368,0.0889298078465036,0,0,0,0,0,0,0,0,673743,78466
tango-1,baseline.2way,0.7959,1.0106666666666668,-0.0054802246343257505,0.5884417933799443,0,0.9349253036874553,0.07794195879373594 ,0.3156130479626605,0.9741279472267539,77.03,106.4,75.93,12.313075,7.969205,6.308435,0,0,0,0,5300294,0.185797,0.543449,535178,0.1009713800781617,0,0,0,0,0,0,0,0,721832,102265
tango-1,baseline.3way,0.7926,1.0064761904761905,-0.0013393020488861019,0.5712954414061489,0,0.9330896568390527,0.08289811977005695 ,0.30417932662645775,0.9849183508969942,77.33,107.5,76.14,12.31086,7.936385,6.34428,0,0,0,0,5300372,0.193483,0.542621,556476,0.1049881027218467,0,0,0,0,0,0,0,0,745228,115891
tango-1,baseline.4way,0.7875,1.0,0.0,0.5684264318565981,0,0.9331959447310549,0.08860601571692721 ,0.28415437251728404,1.0,77.74,109,76.45,12.31135,7.92577,6.43477,0,0,0,0,5300422,0.197127,0.541028,565296,0.10665113079675542,0,0,0,0,0,0,0,0,761472,127195
tango-1,baseline.5way,0.7836,0.9950476190476191,0.007085116020273109,0.5859241160445979,0,0.9375449360111202,0.10012272199692619 ,0.2620310118179285,1.0146070257126036,77.91,110.6,76.73,12.310065,7.869615,6.50294,0,0,0,0,5300602,0.20097,0.542851,578279,0.10909685352720314,0,0,0,0,0,0,0,0,781441,142428
tango-1,baseline.6way,0.7794,0.9897142857142858,0.012188090242336075,0.6143820809355972,0,0.9365724310372641,0.1152065502773723 ,0.23693428785303375,1.0326173245662291,78.01,112.5,77.08,12.30127,7.82917,6.590485,0,0,0,0,5300425,0.20573,0.546217,595625,0.1123730644240792,0,0,0,0,0,0,0,0,806317,161437
tango-1,baseline.7way,0.7755,0.9847619047619047,0.01935963319652223,0.6375320903529518,0,0.9297817409616791,0.12779181270118853 ,0.21047682346922517,1.0492237267008833,78.09,114.3,77.32,12.296125,7.77233,6.66978,0,0,0,0,5300400,0.209352,0.549953,610254,0.11513357482454155,0,0,0,0,0,0,0,0,825718,178013
tango-1,baseline.8way,0.7708,0.9787936507936509,0.026740619523402773,0.6530480711793002,0,0.9144500878607708,0.13553011185661043 ,0.18099327916221006,1.0649435106761487,78.31,116.3,77.64,12.288465,7.71383,6.752075,0,0,0,0,5300269,0.212291,0.553009,622247,0.11739913577971231,0,0,0,0,0,0,0,0,840898,190842
tango-2,no,0.7503,1.005764075067024,-0.050065601580791604,0,0,0,0.0 ,0.3792585133312393,0.9350395519402213,67.71,99.76,74.44,13.62968,8.263465,6.157115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tango-2,baseline.1way,0.7575,1.0154155495978552,-0.012432849713608595,0.678289550269683,0,0.9323463118270958,0.08914843595300584 ,0.37149994693166766,0.956623364853344,66.56,100.8,74.3,13.585315,7.967315,5.997255,0,0,0,0,6514955,0.16948,0.514957,568592,0.08727489291944457,0,0,0,0,0,0,0,0,914071,128855
tango-2,baseline.2way,0.7564,1.013941018766756,-0.0018069820413687064,0.6744288305454279,0,0.9251129644218666,0.10404019727951427 ,0.36263650413205756,0.9720921622207398,66.44,101.9,74.41,13.570995,7.883695,5.983725,0,0,0,0,6514966,0.180245,0.510678,599686,0.09204744890456834,0,0,0,0,0,0,0,0,981957,163743
tango-2,baseline.3way,0.7524,1.0085790884718497,0.00021284774397275548,0.6531430286079862,0,0.9211019035400991,0.10475571753752788 ,0.352827561244137,0.983813545419833,66.77,102.9,74.63,13.564855,7.8678,6.01997,0,0,0,0,6515362,0.185257,0.503732,608012,0.09331975721379718,0,0,0,0,0,0,0,0,1014379,176629
tango-2,baseline.4way,0.746,1.0,0.0,0.6407797279343341,0,0.9188771741320261,0.10561904431090578 ,0.3335733008639837,1.0,67.27,104.4,74.93,13.56276,7.869475,6.11666,0,0,0,0,6515250,0.188672,0.499788,614362,0.09429599785119527,0,0,0,0,0,0,0,0,1036404,185911
tango-2,baseline.5way,0.7406,0.9927613941018767,0.00039773936634908934,0.63034956493598,0,0.9184684050578406,0.1053637007863544 ,0.31777942387162617,1.0133955654193905,67.76,105.8,75.25,13.56182,7.866345,6.19694,0,0,0,0,6515287,0.191143,0.496056,617765,0.09481777241739313,0,0,0,0,0,0,0,0,1052706,191581
tango-2,baseline.6way,0.7335,0.9832439678284183,0.000295445375962183,0.6232634381506539,0,0.9138787245164662,0.10570729449110508 ,0.29584465604799154,1.030239608987471,68.3,107.4,75.59,13.561245,7.86715,6.303185,0,0,0,0,6515004,0.192077,0.494962,619388,0.09507100839845993,0,0,0,0,0,0,0,0,1058470,196437
tango-2,baseline.7way,0.7264,0.9737265415549599,0.0006213883391204622,0.6209251879130303,0,0.9115577726142697,0.10558400091844906 ,0.27105892598494724,1.0466406933067487,68.93,109.3,76.04,13.55848,7.864585,6.424075,0,0,0,0,6515066,0.192757,0.495011,621647,0.09541683844799116,0,0,0,0,0,0,0,0,1062661,198230
tango-2,baseline.8way,0.7186,0.9632707774798928,-0.0006747591167136309,0.6171562598038972,0,0.9112988469576303,0.1060482428424009 ,0.24414617143466458,1.0656067962102922,69.53,111.2,76.39,13.557715,7.874785,6.566765,0,0,0,0,6514995,0.193024,0.493584,620708,0.09527374925076688,0,0,0,0,0,0,0,0,1064987,200813
tango-3,no,0.6929,1.013901082821188,-0.04862528267273268,0,0,0,0.0 ,0.4674919454397639,0.917339706863759,69.24,93.62,76.82,13.81955,9.408675,6.21648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tango-3,baseline.1way,0.6974,1.0204858062628037,-0.01094412971348771,0.6214758177496811,0,0.9416026467784444,0.09096247437692037 ,0.4616585667094544,0.9418344511347624,68.21,94.77,76.77,13.79178,9.070585,6.059545,0,0,0,0,6889058,0.166171,0.491641,562812,0.08169651061146531,0,0,0,0,0,0,0,0,922996,143473
tango-3,baseline.2way,0.6946,1.0163886450102428,-0.005163618612209233,0.5889638784301385,0,0.9407234775559834,0.10086181524403613 ,0.45151000309270484,0.9612559867529648,68.29,95.86,77.01,13.78841,9.01872,6.094105,0,0,0,0,6888966,0.179556,0.47873,592168,0.08595890878253717,0,0,0,0,0,0,0,0,1012514,184322
tango-3,baseline.3way,0.6898,1.009364940005853,-0.0012833815739173174,0.5787708783022997,0,0.9372106260247556,0.10570542947621579 ,0.4349259288299204,0.9792458088016279,68.61,97.35,77.37,13.784725,8.983905,6.176215,0,0,0,0,6888881,0.184154,0.476476,604465,0.08774501983703885,0,0,0,0,0,0,0,0,1043655,203381
tango-3,baseline.4way,0.6834,1.0,0.0,0.5702132758207524,0,0.9310213845830572,0.10818524254083511 ,0.4137998971935793,1.0,69.11,98.98,77.65,13.779855,8.97239,6.2996,0,0,0,0,6888786,0.187237,0.474694,612276,0.08888010166087319,0,0,0,0,0,0,0,0,1064831,216996
tango-3,baseline.5way,0.6762,0.9894644424934153,0.0013407798813916917,0.5649235620272449,0,0.9269766858468823,0.10991244891149059 ,0.3897663138183048,1.0201810944571057,69.69,100.9,78.11,13.77825,8.96036,6.439755,0,0,0,0,6888685,0.188789,0.473718,616074,0.08943274369491419,0,0,0,0,0,0,0,0,1075829,225804
tango-3,baseline.6way,0.6683,0.9779045946736904,0.0023037340106705126,0.560380684732525,0,0.9227290208445504,0.11061993416138759 ,0.3589431668840718,1.0432043648583385,70.31,103.2,78.56,13.77951,8.95172,6.62472,0,0,0,0,6888643,0.190116,0.473765,620462,0.09007027944400661,0,0,0,0,0,0,0,0,1084470,232003
tango-3,baseline.7way,0.6602,0.9660520924787825,0.0032795052377348733,0.5565418184899584,0,0.9204674355753493,0.11076258982260836 ,0.3239405141389852,1.0674509500141047,70.99,105.7,79.07,13.77563,8.942965,6.8347,0,0,0,0,6888425,0.191139,0.473324,623200,0.09047060830305911,0,0,0,0,0,0,0,0,1091596,236020
tango-3,baseline.8way,0.6524,0.954638571846649,0.002799142703337684,0.5553963745718821,0,0.9186601791341099,0.11141594574997378 ,0.2890423031487878,1.0918658309234364,71.68,108.1,79.57,13.771895,8.947275,7.05327,0,0,0,0,6888545,0.191875,0.472057,623938,0.09057616666509401,0,0,0,0,0,0,0,0,1096405,239420
tango-4,no,0.7282,1.006496199032481,-0.04529324317843955,0,0,0,0.0 ,0.40616161498965153,0.9280151258148072,69.12,98.21,76.41,12.63897,8.28305,5.946595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tango-4,baseline.1way,0.7326,1.0125777470628887,-0.01414475261668774,0.6343710073522099,0,0.9369497575918377,0.09059487799019071 ,0.40089140358531905,0.9548599974017186,67.94,99.18,76.37,12.604445,8.036225,5.814575,0,0,0,0,6266111,0.174189,0.504158,550282,0.08781874435355518,0,0,0,0,0,0,0,0,857554,130709
tango-4,baseline.2way,0.731,1.0103662750518314,-0.005913575479484209,0.5985612700512651,0,0.935537663055276,0.10033376509033033 ,0.39591979546684086,0.9711113671878154,67.98,100.1,76.54,12.59971,7.971,5.799635,0,0,0,0,6266175,0.188855,0.489734,579549,0.09248847981424074,0,0,0,0,0,0,0,0,944976,169316
tango-4,baseline.3way,0.7283,1.006634416033172,0.00015963877468091174,0.5844393908802057,0,0.932587844902041,0.10542391554576248 ,0.3866175606722031,0.9851582346072008,68.19,101.1,76.69,12.595925,7.922875,5.819,0,0,0,0,6266233,0.193356,0.487081,590153,0.09417986851111346,0,0,0,0,0,0,0,0,973024,188206
